# schema_version=growth_dislocation_universe.v2
# SPY holdings=As of 18-Aug-2026; source=https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-spy.xlsx
# NDX retrieved_at=2026-08-20; source=https://www.nasdaq.com/products/global-indexes/nasdaq-100/companies
# IWM holdings=Aug 18, 2026; source=https://www.ishares.com/us/products/239710/ishares-russell-2000-etf/latest-holdings.csv
# classification=subindustry unavailable from official holdings; sector used as the explicit crowding fallback
# growth_theme=curated issuer-level optionality taxonomy; blank is not a negative sector judgment
symbol,provider_symbol,company,sector,subindustry,classification_level,sector_benchmark,memberships,growth_theme
CRCT,CRCT,CRICUT INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CRDA,CRDA,CRAWFORD CLASS A,Financials,Financials,sector,XLF,IWM
CRGY,CRGY,CRESCENT ENERGY CLASS A,Energy,Energy,sector,XLE,IWM
CRH,CRH,CRH PLC,Materials,Materials,sector,XLB,SPY
CRI,CRI,CARTERS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CRK,CRK,COMSTOCK RESOURCES,Energy,Energy,sector,XLE,IWM
CRL,CRL,CHARLES RIVER LABORATORIES,Health Care,Health Care,sector,XLV,SPY
CRM,CRM,SALESFORCE INC,Technology,Technology,sector,XLK,SPY
CRMD,CRMD,CORMEDIX,Health Care,Health Care,sector,XLV,IWM
CRML,CRML,CRITICAL METALS CORP,Materials,Materials,sector,XLB,IWM
CRNC,CRNC,CERENCE,Information Technology,Information Technology,sector,IWM,IWM
CRNX,CRNX,CRINETICS PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
CRSP,CRSP,CRISPR THERAPEUTICS AG,Health Care,Health Care,sector,XLV,IWM
CRSR,CRSR,CORSAIR GAMING INC,Information Technology,Information Technology,sector,IWM,IWM
CRVL,CRVL,CORVEL,Health Care,Health Care,sector,XLV,IWM
CRVS,CRVS,CORVUS PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
CRWD,CRWD,CROWDSTRIKE HOLDINGS INC   A,Technology,Technology,sector,XLK,NDX|SPY
CRWV,CRWV,"CoreWeave, Inc. Class A Common Stock",Unknown,Unknown,fallback,QQQ,NDX
CSCO,CSCO,CISCO SYSTEMS INC,Technology,Technology,sector,XLK,NDX|SPY
CSGP,CSGP,COSTAR GROUP INC,Real Estate,Real Estate,sector,XLRE,SPY
CSIQ,CSIQ,CANADIAN SOLAR,Information Technology,Information Technology,sector,IWM,IWM
CSR,CSR,CENTERSPACE,Real Estate,Real Estate,sector,XLRE,IWM
CSTL,CSTL,CASTLE BIOSCIENCES,Health Care,Health Care,sector,XLV,IWM
CSTM,CSTM,CONSTELLIUM SE CLASS A,Materials,Materials,sector,XLB,IWM
CSV,CSV,CARRIAGE SERVICES INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CSW,CSW,CSW INDUSTRIALS,Industrials,Industrials,sector,XLI,IWM
CSX,CSX,CSX CORP,Industrials,Industrials,sector,XLI,NDX|SPY
CTAS,CTAS,CINTAS CORP,Industrials,Industrials,sector,XLI,NDX|SPY
CTBI,CTBI,COMMUNITY TRUST BANCORP,Financials,Financials,sector,XLF,IWM
CTEV,CTEV,CLARITEV CORP CLASS A,Health Care,Health Care,sector,XLV,IWM
CTGO,CTGO,CONTANGO SILVER AND GOLD INC,Materials,Materials,sector,XLB,IWM
CTKB,CTKB,CYTEK BIOSCIENCES,Health Care,Health Care,sector,XLV,IWM
CTMX,CTMX,CYTOMX THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
CTNM,CTNM,CONTINEUM THERAPEUTICS INC CLASS A,Health Care,Health Care,sector,XLV,IWM
CTO,CTO,CTO REALTY GROWTH INC,Real Estate,Real Estate,sector,XLRE,IWM
CTOS,CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,Industrials,sector,XLI,IWM
CTRE,CTRE,CARETRUST REIT,Real Estate,Real Estate,sector,XLRE,IWM
CTRI,CTRI,CENTURI HOLDINGS INC,Industrials,Industrials,sector,XLI,IWM
CTRN,CTRN,CITI TRENDS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CTS,CTS,CTS CORP,Information Technology,Information Technology,sector,IWM,IWM
CTSH,CTSH,COGNIZANT TECH SOLUTIONS A,Technology,Technology,sector,XLK,SPY
CTVA,CTVA,CORTEVA INC,Materials,Materials,sector,XLB,SPY
CUBI,CUBI,CUSTOMERS BANCORP,Financials,Financials,sector,XLF,IWM
CURB,CURB,CURBLINE PROPERTIES,Real Estate,Real Estate,sector,XLRE,IWM
CURI,CURI,CURIOSITYSTREAM INC CLASS A,Communication,Communication,sector,XLC,IWM
CURV,CURV,TORRID HOLDINGS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CV,CV,CAPSOVISION INC,Health Care,Health Care,sector,XLV,IWM
CVBF,CVBF,CVB FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
CVCO,CVCO,CAVCO INDUSTRIES,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CVEO,CVEO,CIVEO CORP,Industrials,Industrials,sector,XLI,IWM
CVGI,CVGI,COMMERCIAL VEHICLE GROUP INC,Industrials,Industrials,sector,XLI,IWM
CVI,CVI,CVR ENERGY INC,Energy,Energy,sector,XLE,IWM
CVLG,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,Industrials,sector,XLI,IWM
CVLT,CVLT,COMMVAULT SYSTEMS,Information Technology,Information Technology,sector,IWM,IWM
CVNA,CVNA,CARVANA CO,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
CVRX,CVRX,CVRX,Health Care,Health Care,sector,XLV,IWM
CVS,CVS,CVS HEALTH CORP,Health Care,Health Care,sector,XLV,SPY
CVSA,CVSA,COVISTA,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CVX,CVX,CHEVRON CORP,Energy,Energy,sector,XLE,SPY
CWBC,CWBC,COMMUNITY WEST BANCSHARES,Financials,Financials,sector,XLF,IWM
CWCO,CWCO,CONSOLIDATED WATER LTD,Utilities,Utilities,sector,XLU,IWM
CWH,CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
CWK,CWK,CUSHMAN AND WAKEFIELD LTD,Real Estate,Real Estate,sector,XLRE,IWM
CWST,CWST,CASELLA WASTE SYSTEMS CLASS A,Industrials,Industrials,sector,XLI,IWM
CWT,CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,Utilities,sector,XLU,IWM
CXDO,CXDO,CREXENDO INC,Information Technology,Information Technology,sector,IWM,IWM
CXM,CXM,SPRINKLR CLASS A,Information Technology,Information Technology,sector,IWM,IWM
CXT,CXT,CRANE NXT,Information Technology,Information Technology,sector,IWM,IWM
CXW,CXW,CORECIVIC REIT,Industrials,Industrials,sector,XLI,IWM
CYH,CYH,COMMUNITY HEALTH SYSTEMS INC,Health Care,Health Care,sector,XLV,IWM
CYRX,CYRX,CRYOPORT,Health Care,Health Care,sector,XLV,IWM
CYTK,CYTK,CYTOKINETICS,Health Care,Health Care,sector,XLV,IWM
CZFS,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,Financials,sector,XLF,IWM
CZNC,CZNC,CITIZENS AND NORTHERN CORP,Financials,Financials,sector,XLF,IWM
CZWI,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,Financials,sector,XLF,IWM
D,D,DOMINION ENERGY INC,Utilities,Utilities,sector,XLU,SPY
DAKT,DAKT,DAKTRONICS INC,Information Technology,Information Technology,sector,IWM,IWM
DAL,DAL,DELTA AIR LINES INC,Industrials,Industrials,sector,XLI,SPY
DAN,DAN,DANA INCORPORATED INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DASH,DASH,DOORDASH INC   A,Consumer Discretionary,Consumer Discretionary,sector,XLY,NDX|SPY
DAVE,DAVE,DAVE CLASS A,Financials,Financials,sector,XLF,IWM
DBD,DBD,DIEBOLD NIXDORF INC,Information Technology,Information Technology,sector,IWM,IWM
DBI,DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DBRG,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,Financials,sector,XLF,IWM
DC,DC,DAKOTA GOLD CORP,Materials,Materials,sector,XLB,IWM
DCH,DCH,DAUCH CORPORATION,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DCO,DCO,DUCOMMUN,Industrials,Industrials,sector,XLI,IWM
DCOM,DCOM,DIME COMMERCIAL BANCSHARES,Financials,Financials,sector,XLF,IWM
DCTH,DCTH,DELCATH SYS INC,Health Care,Health Care,sector,XLV,IWM
DD,DD,DUPONT DE NEMOURS INC,Industrials,Industrials,sector,XLI,SPY
DDD,DDD,3D SYSTEMS CORP,Industrials,Industrials,sector,XLI,IWM
DDOG,DDOG,DATADOG INC   CLASS A,Technology,Technology,sector,XLK,NDX|SPY
DE,DE,DEERE + CO,Industrials,Industrials,sector,XLI,SPY
DEA,DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,Real Estate,sector,XLRE,IWM
DEC,DEC,DIVERSIFIED ENERGY COMPANY,Energy,Energy,sector,XLE,IWM
DECK,DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
DEI,DEI,DOUGLAS EMMETT REIT,Real Estate,Real Estate,sector,XLRE,IWM
DELL,DELL,DELL TECHNOLOGIES  C,Technology,Technology,sector,XLK,SPY
DFH,DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DFIN,DFIN,DONNELLEY FINANCIAL SOLUTIONS,Financials,Financials,sector,XLF,IWM
DFTX,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
DG,DG,DOLLAR GENERAL CORP,Consumer Staples,Consumer Staples,sector,XLP,SPY
DGICA,DGICA,DONEGAL GROUP INC CLASS A,Financials,Financials,sector,XLF,IWM
DGII,DGII,DIGI INTERNATIONAL,Information Technology,Information Technology,sector,IWM,IWM
DGX,DGX,QUEST DIAGNOSTICS INC,Health Care,Health Care,sector,XLV,SPY
DHC,DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,Real Estate,sector,XLRE,IWM
DHI,DHI,DR HORTON INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
DHR,DHR,DANAHER CORP,Health Care,Health Care,sector,XLV,SPY
DHT,DHT,DHT HOLDINGS,Energy,Energy,sector,XLE,IWM
DIBS,DIBS,1STDIBS COM INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DIN,DIN,DINE BRANDS GLOBAL,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DIOD,DIOD,DIODES,Information Technology,Information Technology,sector,IWM,IWM
DIS,DIS,WALT DISNEY CO/THE,Communication Services,Communication Services,sector,XLC,SPY
DJCO,DJCO,DAILY JOURNAL,Information Technology,Information Technology,sector,IWM,IWM
DJT,DJT,TRUMP MEDIA TECHNOLOGY GROUP CORP,Communication,Communication,sector,XLC,IWM
DK,DK,DELEK US HOLDINGS INC,Energy,Energy,sector,XLE,IWM
DLO,DLO,DLOCAL CLASS A,Financials,Financials,sector,XLF,IWM
DLR,DLR,DIGITAL REALTY TRUST INC,Real Estate,Real Estate,sector,XLRE,SPY
DLTR,DLTR,DOLLAR TREE INC,Consumer Staples,Consumer Staples,sector,XLP,SPY
DLX,DLX,DELUXE,Industrials,Industrials,sector,XLI,IWM
DMAC,DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
DMC,DMC,DEL MONTE,Consumer Staples,Consumer Staples,sector,XLP,IWM
DMRA,DMRA,DAMORA THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
DMRC,DMRC,DIGIMARC,Information Technology,Information Technology,sector,IWM,IWM
DNA,DNA,GINKGO BIOWORKS HOLDINGS CLASS A,Health Care,Health Care,sector,XLV,IWM
DNLI,DNLI,DENALI THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
DNOW,DNOW,DNOW,Industrials,Industrials,sector,XLI,IWM
DNTH,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
DNUT,DNUT,KRISPY KREME,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DOC,DOC,HEALTHPEAK PROPERTIES INC,Real Estate,Real Estate,sector,XLRE,SPY
DOLE,DOLE,DOLE PLC,Consumer Staples,Consumer Staples,sector,XLP,IWM
DOMO,DOMO,DOMO INC CLASS B,Information Technology,Information Technology,sector,IWM,IWM
DORM,DORM,DORMAN PRODUCTS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DOUG,DOUG,DOUGLAS ELLIMAN INC,Real Estate,Real Estate,sector,XLRE,IWM
DOV,DOV,DOVER CORP,Industrials,Industrials,sector,XLI,SPY
DOW,DOW,DOW INC,Materials,Materials,sector,XLB,SPY
DPZ,DPZ,DOMINO S PIZZA INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
DRH,DRH,DIAMONDROCK HOSPITALITY,Real Estate,Real Estate,sector,XLRE,IWM
DRI,DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
DRUG,DRUG,BRIGHT MINDS BIOSCIENCES,Health Care,Health Care,sector,XLV,IWM
DRVN,DRVN,DRIVEN BRANDS HOLDINGS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
DSGN,DSGN,DESIGN THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
DSGR,DSGR,DISTRIBUTION SOLUTIONS GROUP,Industrials,Industrials,sector,XLI,IWM
DSP,DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Information Technology,sector,IWM,IWM
DTE,DTE,DTE ENERGY COMPANY,Utilities,Utilities,sector,XLU,SPY
DTIL,DTIL,PRECISION BIOSCIENCES INC,Health Care,Health Care,sector,XLV,IWM
DUK,DUK,DUKE ENERGY CORP,Utilities,Utilities,sector,XLU,SPY
DUOT,DUOT,DUOS TECHNOLOGIES GROUP INC,Information Technology,Information Technology,sector,IWM,IWM
DV,DV,DOUBLEVERIFY HOLDINGS,Communication,Communication,sector,XLC,IWM
DVA,DVA,DAVITA INC,Health Care,Health Care,sector,XLV,SPY
DVN,DVN,DEVON ENERGY CORP,Energy,Energy,sector,XLE,SPY
DX,DX,DYNEX CAPITAL REIT INC,Financials,Financials,sector,XLF,IWM
DXC,DXC,DXC TECHNOLOGY,Information Technology,Information Technology,sector,IWM,IWM
DXCM,DXCM,DEXCOM INC,Health Care,Health Care,sector,XLV,NDX|SPY
DXPE,DXPE,DXP ENTERPRISES,Industrials,Industrials,sector,XLI,IWM
DYN,DYN,DYNE THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
EAF,EAF,GRAFTECH INTERNATIONAL LTD,Industrials,Industrials,sector,XLI,IWM
EAT,EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
EBAY,EBAY,EBAY INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
EBC,EBC,EASTERN BANKSHARES INC,Financials,Financials,sector,XLF,IWM
EBF,EBF,ENNIS INC,Industrials,Industrials,sector,XLI,IWM
EBMT,EBMT,EAGLE BANCORP MONTANA INC,Financials,Financials,sector,XLF,IWM
EBS,EBS,EMERGENT BIOSOLUTIONS,Health Care,Health Care,sector,XLV,IWM
ECBK,ECBK,ECB BANCORP INC,Financials,Financials,sector,XLF,IWM
ECHO,ECHO,ECHOSTAR CORP A,Communication Services,Communication Services,sector,XLC,SPY
ECL,ECL,ECOLAB INC,Materials,Materials,sector,XLB,SPY
ECPG,ECPG,ENCORE CAPITAL GROUP,Financials,Financials,sector,XLF,IWM
ECVT,ECVT,ECOVYST,Materials,Materials,sector,XLB,IWM
ED,ED,CONSOLIDATED EDISON INC,Utilities,Utilities,sector,XLU,SPY
EDIT,EDIT,EDITAS MEDICINE,Health Care,Health Care,sector,XLV,IWM
EE,EE,EXCELERATE ENERGY INC CLASS A,Energy,Energy,sector,XLE,IWM
EFC,EFC,ELLINGTON FINANCIAL,Financials,Financials,sector,XLF,IWM
EFOR,EFOR,EVERFORTH INC,Information Technology,Information Technology,sector,IWM,IWM
EFSC,EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,Financials,sector,XLF,IWM
EFSI,EFSI,EAGLE FINANCIAL SERVICES INC,Financials,Financials,sector,XLF,IWM
EFX,EFX,EQUIFAX INC,Industrials,Industrials,sector,XLI,SPY
EG,EG,EVEREST GROUP LTD,Financials,Financials,sector,XLF,SPY
EGAN,EGAN,EGAIN CORP,Information Technology,Information Technology,sector,IWM,IWM
EGBN,EGBN,EAGLE BANCORP,Financials,Financials,sector,XLF,IWM
EGHT,EGHT,8X8 INC,Information Technology,Information Technology,sector,IWM,IWM
EGY,EGY,VAALCO ENERGY INC,Energy,Energy,sector,XLE,IWM
EIG,EIG,EMPLOYERS HOLDINGS,Financials,Financials,sector,XLF,IWM
EIKN,EIKN,EIKON THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
EIX,EIX,EDISON INTERNATIONAL,Utilities,Utilities,sector,XLU,SPY
EL,EL,ESTEE LAUDER COMPANIES CL A,Consumer Staples,Consumer Staples,sector,XLP,SPY
ELA,ELA,ENVELA CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
ELDN,ELDN,ELEDON PHARMACEUTICALS INC,Health Care,Health Care,sector,XLV,IWM
ELE,ELE,ELEMENTAL ROYALTY CORP,Materials,Materials,sector,XLB,IWM
ELMD,ELMD,ELECTROMED INC,Health Care,Health Care,sector,XLV,IWM
ELMT,ELMT,ELMET GROUP,Industrials,Industrials,sector,XLI,IWM
ELTX,ELTX,ELICIO THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
ELV,ELV,ELEVANCE HEALTH INC,Health Care,Health Care,sector,XLV,SPY
ELVN,ELVN,ENLIVEN THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
EMBC,EMBC,EMBECTA,Health Care,Health Care,sector,XLV,IWM
EME,EME,EMCOR GROUP INC,Industrials,Industrials,sector,XLI,SPY
EMR,EMR,EMERSON ELECTRIC CO,Industrials,Industrials,sector,XLI,SPY
ENOV,ENOV,ENOVIS CORP,Health Care,Health Care,sector,XLV,IWM
ENR,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
ENS,ENS,ENERSYS,Industrials,Industrials,sector,XLI,IWM
ENTA,ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Health Care,sector,XLV,IWM
ENVA,ENVA,ENOVA INTERNATIONAL,Financials,Financials,sector,XLF,IWM
ENVX,ENVX,ENOVIX,Industrials,Industrials,sector,XLI,IWM
EOG,EOG,EOG RESOURCES INC,Energy,Energy,sector,XLE,SPY
EOLS,EOLS,EVOLUS INC,Health Care,Health Care,sector,XLV,IWM
EOSE,EOSE,EOS ENERGY ENTERPRISES CLASS A,Industrials,Industrials,sector,XLI,IWM
EPAC,EPAC,ENERPAC TOOL GROUP CLASS A,Industrials,Industrials,sector,XLI,IWM
EPC,EPC,EDGEWELL PERSONAL CARE,Consumer Staples,Consumer Staples,sector,XLP,IWM
EPM,EPM,EVOLUTION PETROLEUM CORP,Energy,Energy,sector,XLE,IWM
EPRT,EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,Real Estate,sector,XLRE,IWM
EPSN,EPSN,EPSILON ENERGY LTD,Energy,Energy,sector,XLE,IWM
EQBK,EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Financials,sector,XLF,IWM
EQIX,EQIX,EQUINIX INC,Real Estate,Real Estate,sector,XLRE,SPY
EQT,EQT,EQT CORP,Energy,Energy,sector,XLE,SPY
ERAS,ERAS,ERASCA,Health Care,Health Care,sector,XLV,IWM
ERIE,ERIE,ERIE INDEMNITY COMPANY CL A,Financials,Financials,sector,XLF,SPY
ERII,ERII,ENERGY RECOVERY,Industrials,Industrials,sector,XLI,IWM
ES,ES,EVERSOURCE ENERGY,Utilities,Utilities,sector,XLU,SPY
ESCA,ESCA,ESCALADE INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
ESE,ESE,ESCO TECHNOLOGIES,Industrials,Industrials,sector,XLI,IWM
ESNT,ESNT,ESSENT GROUP,Financials,Financials,sector,XLF,IWM
ESOA,ESOA,ENERGY SERVICES OF AMERICA CORP,Energy,Energy,sector,XLE,IWM
ESP,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,Industrials,sector,XLI,IWM
ESQ,ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Financials,sector,XLF,IWM
ESRT,ESRT,EMPIRE STATE REALTY REIT CLASS A,Real Estate,Real Estate,sector,XLRE,IWM
ESS,ESS,ESSEX PROPERTY TRUST INC,Real Estate,Real Estate,sector,XLRE,SPY
ESTA,ESTA,ESTABLISHMENT LABS INC,Health Care,Health Care,sector,XLV,IWM
ETD,ETD,ETHAN ALLEN INTERIORS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
ETN,ETN,EATON CORP PLC,Industrials,Industrials,sector,XLI,SPY
ETON,ETON,ETON PHARMACEUTCIALS INC,Health Care,Health Care,sector,XLV,IWM
ETR,ETR,ENTERGY CORP,Utilities,Utilities,sector,XLU,SPY
EU,EU,ENCORE ENERGY,Energy,Energy,sector,XLE,IWM
EVC,EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Communication,sector,XLC,IWM
EVCM,EVCM,EVERCOMMERCE INC,Information Technology,Information Technology,sector,IWM,IWM
EVER,EVER,EVERQUOTE CLASS A,Communication,Communication,sector,XLC,IWM
EVEX,EVEX,EVE HOLDING,Industrials,Industrials,sector,XLI,IWM
EVGO,EVGO,EVGO INC CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
EVH,EVH,EVOLENT HEALTH CLASS A,Health Care,Health Care,sector,XLV,IWM
EVI,EVI,EVI INDUSTRIES INC,Industrials,Industrials,sector,XLI,IWM
EVLV,EVLV,EVOLV TECHNOLOGIES HOLDINGS CLASS,Information Technology,Information Technology,sector,IWM,IWM
EVMN,EVMN,EVOMMUNE,Health Care,Health Care,sector,XLV,IWM
EVRG,EVRG,EVERGY INC,Utilities,Utilities,sector,XLU,SPY
EVTC,EVTC,EVERTEC INC,Financials,Financials,sector,XLF,IWM
EW,EW,EDWARDS LIFESCIENCES CORP,Health Care,Health Care,sector,XLV,SPY
EWTX,EWTX,EDGEWISE THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
EXC,EXC,EXELON CORP,Utilities,Utilities,sector,XLU,NDX|SPY
EXE,EXE,EXPAND ENERGY CORP,Energy,Energy,sector,XLE,SPY
EXPD,EXPD,EXPEDITORS INTL WASH INC,Industrials,Industrials,sector,XLI,SPY
EXPE,EXPE,EXPEDIA GROUP INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
EXPO,EXPO,EXPONENT,Industrials,Industrials,sector,XLI,IWM
EXR,EXR,EXTRA SPACE STORAGE INC,Real Estate,Real Estate,sector,XLRE,SPY
EXTR,EXTR,EXTREME NETWORKS,Information Technology,Information Technology,sector,IWM,IWM
EYE,EYE,NATIONAL VISION HOLDINGS,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
EYPT,EYPT,EYEPOINT INC,Health Care,Health Care,sector,XLV,IWM
F,F,FORD MOTOR CO,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
FA,FA,FIRST ADVANTAGE,Industrials,Industrials,sector,XLI,IWM
FANG,FANG,DIAMONDBACK ENERGY INC,Energy,Energy,sector,XLE,SPY
FAST,FAST,FASTENAL CO,Industrials,Industrials,sector,XLI,NDX|SPY
FBIZ,FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Financials,sector,XLF,IWM
FBK,FBK,FB FINANCIAL,Financials,Financials,sector,XLF,IWM
FBLA,FBLA,FB BANCORP INC,Financials,Financials,sector,XLF,IWM
FBNC,FBNC,FIRST BANCORP,Financials,Financials,sector,XLF,IWM
FBP,FBP,FIRST BANCORP,Financials,Financials,sector,XLF,IWM
FBRT,FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,Financials,sector,XLF,IWM
FBRX,FBRX,FORTE BIOSCIENCES INC,Health Care,Health Care,sector,XLV,IWM
FBYD,FBYD,FALCON S BEYOND GLOBAL INC CLASS A,Industrials,Industrials,sector,XLI,IWM
FC,FC,FRANKLIN COVEY,Industrials,Industrials,sector,XLI,IWM
FCAP,FCAP,FIRST CAPITAL INC,Financials,Financials,sector,XLF,IWM
FCBC,FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,Financials,sector,XLF,IWM
FCCO,FCCO,FIRST COMMUNITY CORP,Financials,Financials,sector,XLF,IWM
FCEL,FCEL,FUELCELL ENERGY INC,Industrials,Industrials,sector,XLI,IWM
FCF,FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
FCFS,FCFS,FIRSTCASH HOLDINGS INC,Financials,Financials,sector,XLF,IWM
FCPT,FCPT,FOUR CORNERS PROPERTY INC TRUST,Real Estate,Real Estate,sector,XLRE,IWM
FCX,FCX,FREEPORT MCMORAN INC,Materials,Materials,sector,XLB,SPY
FDBC,FDBC,FIDELITY D AND D BANCORP INC,Financials,Financials,sector,XLF,IWM
FDMT,FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
FDS,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,Financials,sector,XLF,SPY
FDX,FDX,FEDEX CORP,Industrials,Industrials,sector,XLI,SPY
FDXF,FDXF,FEDEX FREIGHT HOLDING CO,Industrials,Industrials,sector,XLI,SPY
FE,FE,FIRSTENERGY CORP,Utilities,Utilities,sector,XLU,SPY
FEIM,FEIM,FREQUENCY ELECTRONICS INC,Information Technology,Information Technology,sector,IWM,IWM
FELE,FELE,FRANKLIN ELECTRIC,Industrials,Industrials,sector,XLI,IWM
FENC,FENC,FENNEC PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
FER,FER,Ferrovial N.V. Ordinary Shares,Unknown,Unknown,fallback,QQQ,NDX
FERG,FERG,FERGUSON ENTERPRISES INC,Industrials,Industrials,sector,XLI,SPY
FET,FET,FORUM ENERGY TECHNOLOGIES INC,Energy,Energy,sector,XLE,IWM
FF,FF,FUTUREFUEL CORP,Energy,Energy,sector,XLE,IWM
FFBC,FFBC,FIRST FINANCIAL BANCORP,Financials,Financials,sector,XLF,IWM
FFIN,FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,Financials,sector,XLF,IWM
FFIV,FFIV,F5 INC,Technology,Technology,sector,XLK,SPY
FG,FG,F&G ANNUITIES AND LIFE INC,Financials,Financials,sector,XLF,IWM
FGBI,FGBI,FIRST GUARANTY BANCSHARES INC,Financials,Financials,sector,XLF,IWM
FHTX,FHTX,FOGHORN THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
FIBK,FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,Financials,sector,XLF,IWM
FICO,FICO,FAIR ISAAC CORP,Technology,Technology,sector,XLK,SPY
FIGS,FIGS,FIGS CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
FINW,FINW,FINWISE BANCORP,Financials,Financials,sector,XLF,IWM
FIP,FIP,FTAI INFRASTRUCTURE,Industrials,Industrials,sector,XLI,IWM
FIS,FIS,FIDELITY NATIONAL INFO SERV,Financials,Financials,sector,XLF,SPY
FISI,FISI,FINANCIAL INSTITUTIONS INC,Financials,Financials,sector,XLF,IWM
